"from","to","weight"
"HOLMGREN, C","HARKANY, T","0.333333"
"HOLMGREN, C","SVENNENFORS, B","0.333333"
"HARKANY, T","SVENNENFORS, B","0.333333"
"HOLMGREN, C","ZILBERTER, Y","0.333333"
"HARKANY, T","ZILBERTER, Y","0.333333"
"SVENNENFORS, B","ZILBERTER, Y","0.333333"
"MARITAN, A","HOLTER, N","0.2"
"BANAVAR, J","HOLTER, N","0.2"
"HOLTER, N","MITRA, M","0.2"
"MARITAN, A","MITRA, M","0.2"
"BANAVAR, J","MITRA, M","0.2"
"HOLTER, N","CIEPLAK, M","0.2"
"MITRA, M","CIEPLAK, M","0.2"
"MARITAN, A","CIEPLAK, M","0.2"
"BANAVAR, J","CIEPLAK, M","0.2"
"HOLTER, N","FEDROFF, N","0.2"
"MITRA, M","FEDROFF, N","0.2"
"MARITAN, A","FEDROFF, N","0.2"
"CIEPLAK, M","FEDROFF, N","0.2"
"BANAVAR, J","FEDROFF, N","0.2"
"KIM, B","HONG, H","1.33333"
"OH, E","HONG, H","0.333333"
"KAHNG, B","HONG, H","0.333333"
"HONG, H","CHOI, M","1.33333"
"KIM, B","CHOI, M","1.53333"
"TRUSINA, A","CHOI, M","0.2"
"HOLME, P","CHOI, M","0.2"
"MINNHAGEN, P","CHOI, M","0.2"
"HONG, H","PARK, H","0.333333"
"KIM, B","PARK, H","0.333333"
"CHOI, M","PARK, H","0.333333"
"HORN, N","RUPPIN, E","1"
"GEISEL, T","HUFNAGEL, L","0.5"
"HUFNAGEL, L","BROCKMANN, D","0.5"
"GEISEL, T","BROCKMANN, D","0.5"
"HU, G","YANG, J","1"
"HU, G","LIU, W","0.5"
"YANG, J","LIU, W","0.5"
"HUXHAM, M","BEANEY, S","0.5"
"HUXHAM, M","RAFFAELLI, D","0.5"
"BEANEY, S","RAFFAELLI, D","0.5"
"HWANG, D","LOPEZRUIZ, R","0.333333"
"BOCCALETTI, S","LOPEZRUIZ, R","0.333333"
"MORENO, Y","LOPEZRUIZ, R","0.333333"
"FOSTER, I","IAMNITCHI, A","1"
"IAMNITCHI, A","RIPEANU, M","1"
"FOSTER, I","RIPEANU, M","1"
"GOLDBETER, A","IGOSHIN, O","0.333333"
"IGOSHIN, O","KAISER, D","0.333333"
"GOLDBETER, A","KAISER, D","0.333333"
"IGOSHIN, O","OSTER, G","0.333333"
"GOLDBETER, A","OSTER, G","0.333333"
"KAISER, D","OSTER, G","0.333333"
"BARKAI, N","IHMELS, J","0.25"
"IHMELS, J","FRIEDLANDER, G","0.25"
"BARKAI, N","FRIEDLANDER, G","0.25"
"IHMELS, J","BERGMANN, S","0.25"
"FRIEDLANDER, G","BERGMANN, S","0.25"
"BARKAI, N","BERGMANN, S","0.25"
"IHMELS, J","OFERSARIG, Y","0.25"
"FRIEDLANDER, G","OFERSARIG, Y","0.25"
"BERGMANN, S","OFERSARIG, Y","0.25"
"BARKAI, N","OFERSARIG, Y","0.25"
"ITO, T","CHIBA, T","0.2"
"ITO, T","OZAWA, R","0.2"
"CHIBA, T","OZAWA, R","0.2"
"ITO, T","YOSHIDA, M","0.2"
"CHIBA, T","YOSHIDA, M","0.2"
"OZAWA, R","YOSHIDA, M","0.2"
"ITO, T","HATTORI, M","0.2"
"CHIBA, T","HATTORI, M","0.2"
"OZAWA, R","HATTORI, M","0.2"
"YOSHIDA, M","HATTORI, M","0.2"
"ITO, T","SAKAKI, Y","0.2"
"CHIBA, T","SAKAKI, Y","0.2"
"OZAWA, R","SAKAKI, Y","0.2"
"YOSHIDA, M","SAKAKI, Y","0.2"
"HATTORI, M","SAKAKI, Y","0.2"
"ALON, U","ITZKOVITZ, S","0.92619"
"CHKLOVSKII, D","ITZKOVITZ, S","0.2"
"ITZKOVITZ, S","MILO, R","0.92619"
"ALON, U","MILO, R","1.25952"
"CHKLOVSKII, D","MILO, R","0.2"
"ITZKOVITZ, S","KASHTAN, N","0.92619"
"MILO, R","KASHTAN, N","0.92619"
"ALON, U","KASHTAN, N","0.92619"
"CHKLOVSKII, D","KASHTAN, N","0.2"
"ITZKOVITZ, S","ZIV, G","0.25"
"MILO, R","ZIV, G","0.25"
"KASHTAN, N","ZIV, G","0.25"
"ALON, U","ZIV, G","0.25"
"JACOB, F","MONOD, J","1"
"JAFFE, A","TRAJTENBERG, M","1"
"JAIN, A","MURTY, M","0.5"
"JAIN, A","FLYNN, P","0.5"
"MURTY, M","FLYNN, P","0.5"
"JAIN, S","KRISHNA, S","1"
"JALAN, S","AMRITKAR, R","1"
"JANKOWSKI, S","LONDEI, A","0.333333"
"JANKOWSKI, S","MAZUR, C","0.333333"
"LONDEI, A","MAZUR, C","0.333333"
"JANKOWSKI, S","LOZOWSKI, A","0.333333"
"LONDEI, A","LOZOWSKI, A","0.333333"
"MAZUR, C","LOZOWSKI, A","0.333333"
"JANSEN, R","YU, H","0.111111"
"JANSEN, R","GREENBAUM, D","0.111111"
"YU, H","GREENBAUM, D","0.111111"
"JANSEN, R","KLUGER, Y","0.111111"
"YU, H","KLUGER, Y","0.111111"
"GREENBAUM, D","KLUGER, Y","0.111111"
"JANSEN, R","KROGAN, N","0.111111"
"YU, H","KROGAN, N","0.111111"
"GREENBAUM, D","KROGAN, N","0.111111"
"KLUGER, Y","KROGAN, N","0.111111"
"JANSEN, R","CHUNG, S","0.111111"
"YU, H","CHUNG, S","0.111111"
"GREENBAUM, D","CHUNG, S","0.111111"
"KLUGER, Y","CHUNG, S","0.111111"
"KROGAN, N","CHUNG, S","0.111111"
"JANSEN, R","EMILI, A","0.111111"
"YU, H","EMILI, A","0.111111"
"GREENBAUM, D","EMILI, A","0.111111"
"KLUGER, Y","EMILI, A","0.111111"
"KROGAN, N","EMILI, A","0.111111"
"CHUNG, S","EMILI, A","0.111111"
"JANSEN, R","SNYDER, M","0.111111"
"YU, H","SNYDER, M","0.111111"
"GREENBAUM, D","SNYDER, M","0.111111"
"KLUGER, Y","SNYDER, M","0.111111"
"KROGAN, N","SNYDER, M","0.111111"
"CHUNG, S","SNYDER, M","0.111111"
"EMILI, A","SNYDER, M","0.111111"
"JANSEN, R","GREENBLATT, J","0.111111"
"YU, H","GREENBLATT, J","0.111111"
"GREENBAUM, D","GREENBLATT, J","0.111111"
"KLUGER, Y","GREENBLATT, J","0.111111"
"KROGAN, N","GREENBLATT, J","0.111111"
"CHUNG, S","GREENBLATT, J","0.111111"
"EMILI, A","GREENBLATT, J","0.111111"
"SNYDER, M","GREENBLATT, J","0.111111"
"JANSEN, R","GERSTEIN, M","0.111111"
"YU, H","GERSTEIN, M","0.111111"
"GREENBAUM, D","GERSTEIN, M","0.111111"
"KLUGER, Y","GERSTEIN, M","0.111111"
"KROGAN, N","GERSTEIN, M","0.111111"
"CHUNG, S","GERSTEIN, M","0.111111"
"EMILI, A","GERSTEIN, M","0.111111"
"SNYDER, M","GERSTEIN, M","0.111111"
"GREENBLATT, J","GERSTEIN, M","0.111111"
"JANSON, S","LUCZAK, T","0.5"
"JANSON, S","RUCINSKI, A","0.5"
"LUCZAK, T","RUCINSKI, A","0.5"
"JEONG, H","MASON, S","0.333333"
"BARABASI, A","MASON, S","0.333333"
"OLTVAI, Z","MASON, S","0.333333"
"JEONG, H","TOMBOR, B","0.45"
"ALBERT, R","TOMBOR, B","0.25"
"OLTVAI, Z","TOMBOR, B","0.45"
"BARABASI, A","TOMBOR, B","0.45"
"JESPERSEN, S","BLUMEN, A","1.5"
"JESPERSEN, S","SOKOLOV, I","0.5"
"BLUMEN, A","SOKOLOV, I","0.5"
"JIA, L","SANO, M","0.333333"
"JIA, L","LAI, P","0.333333"
"SANO, M","LAI, P","0.333333"
"JIA, L","CHAN, C","0.333333"
"SANO, M","CHAN, C","0.333333"
"LAI, P","CHAN, C","0.333333"
"JIANG, B","CLARAMUNT, C","1"
"JIANG, Y","LOZADACASSOU, M","0.5"
"JIANG, Y","VINET, A","0.5"
"LOZADACASSOU, M","VINET, A","0.5"
"GIRVAN, M","JIN, E","0.5"
"NEWMAN, M","JIN, E","0.5"
"JORDANO, P","BASCOMPTE, J","0.5"
"JORDANO, P","OLESEN, J","0.5"
"BASCOMPTE, J","OLESEN, J","0.5"
"JOST, J","JOY, M","1"
"YOUNG, M","JOUVE, B","0.2"
"JOUVE, B","ROSENTIEHL, P","0.5"
"JOUVE, B","IMBERT, M","0.5"
"ROSENTIEHL, P","IMBERT, M","0.5"
"KAHNG, B","JUNG, S","0.5"
"JUNG, S","KIM, S","0.5"
"KAHNG, B","KIM, S","0.5"
"KAHNG, B","PARK, Y","0.5"
"JEONG, H","PARK, Y","0.5"
"MOORE, C","KALAPALA, V","0.5"
"KALAPALA, V","SANWALANI, V","0.5"
"MOORE, C","SANWALANI, V","0.5"
"KAREV, G","WOLF, Y","0.25"
"KAREV, G","RZHETSKY, A","0.25"
"WOLF, Y","RZHETSKY, A","0.25"
"KAREV, G","BEREZOVSKAYA, F","0.25"
"WOLF, Y","BEREZOVSKAYA, F","0.25"
"RZHETSKY, A","BEREZOVSKAYA, F","0.25"
"KAREV, G","KOONIN, E","0.25"
"WOLF, Y","KOONIN, E","0.25"
"RZHETSKY, A","KOONIN, E","0.25"
"BEREZOVSKAYA, F","KOONIN, E","0.25"
"KARP, P","RILEY, M","0.25"
"KARP, P","PALEY, S","0.25"
"RILEY, M","PALEY, S","0.25"
"KARP, P","PELLEGRINITOOLE, A","0.25"
"RILEY, M","PELLEGRINITOOLE, A","0.25"
"PALEY, S","PELLEGRINITOOLE, A","0.25"
"KARP, P","KRUMMENACKER, M","0.25"
"RILEY, M","KRUMMENACKER, M","0.25"
"PALEY, S","KRUMMENACKER, M","0.25"
"PELLEGRINITOOLE, A","KRUMMENACKER, M","0.25"
"KAUTZ, H","SELMAN, B","0.5"
"KAUTZ, H","SHAH, M","0.5"
"SELMAN, B","SHAH, M","0.5"
"KEPHART, J","WHITE, S","1"
"KERMARREC, A","GANESH, A","0.5"
"KERMARREC, A","MASSOULIE, L","0.5"
"GANESH, A","MASSOULIE, L","0.5"
"KIM, B","CHUNG, J","0.2"
"TRUSINA, A","CHUNG, J","0.2"
"HOLME, P","CHUNG, J","0.2"
"MINNHAGEN, P","CHUNG, J","0.2"
"CHOI, M","CHUNG, J","0.2"
"GOH, K","KIM, J","0.333333"
"KAHNG, B","KIM, J","0.666667"
"KIM, D","KIM, J","0.333333"
"KRAPIVSKY, P","KIM, J","0.333333"
"REDNER, S","KIM, J","0.333333"
"CRUCITTI, P","KINNEY, R","0.333333"
"ALBERT, R","KINNEY, R","0.333333"
"LATORA, V","KINNEY, R","0.333333"
"KINOUCHI, O","MARTINEZ, A","0.25"
"KINOUCHI, O","LIMA, G","0.25"
"MARTINEZ, A","LIMA, G","0.25"
"KINOUCHI, O","LOURENC, G","0.25"
"MARTINEZ, A","LOURENC, G","0.25"
"LIMA, G","LOURENC, G","0.25"
"KINOUCHI, O","RISAUGUSMAN, S","0.25"
"MARTINEZ, A","RISAUGUSMAN, S","0.25"
"LIMA, G","RISAUGUSMAN, S","0.25"
"LOURENC, G","RISAUGUSMAN, S","0.25"
"KIRKPATRICK, S","GELATT, C","0.5"
"KIRKPATRICK, S","VECCHI, M","0.5"
"GELATT, C","VECCHI, M","0.5"
"KISS, I","ZHAI, Y","0.5"
"KISS, I","HUDSON, J","0.5"
"ZHAI, Y","HUDSON, J","0.5"
"KLECZKOWSKI, A","GRENFELL, B","1"
"KLEINBERG, J","KUMAR, S","0.25"
"RAGHAVAN, P","KUMAR, S","0.25"
"RAJAGOPALAN, S","KUMAR, S","0.25"
"TOMKINS, A","KUMAR, S","0.25"
"KLEVECZ, R","BOLEN, J","0.5"
"KLEVECZ, R","DURAN, O","0.5"
"BOLEN, J","DURAN, O","0.5"
"KLOVDAHL, A","POTTERAT, J","0.2"
"KLOVDAHL, A","WOODHOUSE, D","0.2"
"POTTERAT, J","WOODHOUSE, D","0.342857"
"KLOVDAHL, A","MUTH, J","0.2"
"POTTERAT, J","MUTH, J","0.342857"
"WOODHOUSE, D","MUTH, J","0.342857"
"KLOVDAHL, A","MUTH, S","0.2"
"POTTERAT, J","MUTH, S","0.985714"
"WOODHOUSE, D","MUTH, S","0.342857"
"MUTH, J","MUTH, S","0.342857"
"KLOVDAHL, A","DARROW, W","0.2"
"POTTERAT, J","DARROW, W","0.2"
"WOODHOUSE, D","DARROW, W","0.2"
"MUTH, J","DARROW, W","0.2"
"MUTH, S","DARROW, W","0.2"
"STEVENS, C","KLYACHKO, V","1"
"KOCAREV, L","PARLITZ, U","1"
"KOCH, C","LAURENT, G","1"
"KOCH, M","NORRIS, D","0.5"
"KOCH, M","HUNDGEORGIADIS, M","0.5"
"NORRIS, D","HUNDGEORGIADIS, M","0.5"
"KOMLOS, J","PATURI, R","1"
"KOPELL, N","ERMENTROUT, B","1.25"
"KORTE, C","MILGRAM, S","1"
"HILGETAG, C","KOTTER, R","0.7"
"BURNS, G","KOTTER, R","0.4"
"ONEILL, M","KOTTER, R","0.2"
"YOUNG, M","KOTTER, R","0.4"
"KOTTER, R","STEPHAN, K","1.9"
"HILGETAG, C","STEPHAN, K","0.7"
"BURNS, G","STEPHAN, K","0.4"
"ONEILL, M","STEPHAN, K","0.2"
"YOUNG, M","STEPHAN, K","0.4"
"KOTTER, R","SOMMER, F","1"
"KRAPIVSKY, P","LEYVRAZ, F","0.5"
"REDNER, S","LEYVRAZ, F","0.5"
"ULANOWICZ, R","KRAUSE, A","0.25"
"KRAUSE, A","FRANK, K","0.25"
"ULANOWICZ, R","FRANK, K","0.25"
"KRAUSE, A","MASON, D","0.25"
"FRANK, K","MASON, D","0.25"
"ULANOWICZ, R","MASON, D","0.25"
"KRAUSE, A","TAYLOR, W","0.25"
"FRANK, K","TAYLOR, W","0.25"
"MASON, D","TAYLOR, W","0.25"
"ULANOWICZ, R","TAYLOR, W","0.25"
"ZIPPELIUS, A","KREE, R","1"
"KRETZSCHMAR, M","VANDUYNHOVEN, Y","0.5"
"KRETZSCHMAR, M","SEVERIJNEN, A","0.5"
"VANDUYNHOVEN, Y","SEVERIJNEN, A","0.5"
"KUMAR, R","SIVAKUMAR, D","0.2"
"RAGHAVAN, P","SIVAKUMAR, D","0.2"
"RAJAGOPALAN, S","SIVAKUMAR, D","0.2"
"TOMKINS, A","SIVAKUMAR, D","0.2"
"KUMAR, R","UPFAL, E","0.2"
"RAGHAVAN, P","UPFAL, E","0.2"
"RAJAGOPALAN, S","UPFAL, E","0.2"
"SIVAKUMAR, D","UPFAL, E","0.2"
"TOMKINS, A","UPFAL, E","0.2"
"KUPERMAN, M","ZANETTE, D","1"
"KURAMOTO, Y","NAKAO, H","1"
"KWON, O","MOON, H","1"
"LAGOFERNANDEZ, L","CORBACHO, F","1.16667"
"LAGOFERNANDEZ, L","HUERTA, R","1.16667"
"CORBACHO, F","HUERTA, R","1.16667"
"LAGOFERNANDEZ, L","SIGUENZA, J","0.666667"
"HUERTA, R","SIGUENZA, J","0.666667"
"CORBACHO, F","SIGUENZA, J","0.666667"
"KERTESZ, J","LAHTINEN, J","0.5"
"LAHTINEN, J","KASKI, K","0.5"
"KERTESZ, J","KASKI, K","1.08333"
"LAWNICZAK, A","MAXIE, K","0.5"
"LAWNICZAK, A","GERISCH, A","0.5"
"MAXIE, K","GERISCH, A","0.5"
"LEE, L","HARRISON, L","0.5"
"LEE, L","MECHELLI, A","0.5"
"HARRISON, L","MECHELLI, A","0.5"
"VAZQUEZ, A","LEONE, M","0.333333"
"VESPIGNANI, A","LEONE, M","0.333333"
"LEONE, M","ZECCHINA, R","0.333333"
"VAZQUEZ, A","ZECCHINA, R","0.333333"
"VESPIGNANI, A","ZECCHINA, R","0.333333"
"LEVANQUYEN, M","QUILICHINI, P","0.2"
"LEVANQUYEN, M","BERNARD, C","0.2"
"QUILICHINI, P","BERNARD, C","0.2"
"LEVANQUYEN, M","ESCLAPEZ, M","0.2"
"QUILICHINI, P","ESCLAPEZ, M","0.2"
"BERNARD, C","ESCLAPEZ, M","0.2"
"LEVANQUYEN, M","BENARI, Y","0.2"
"QUILICHINI, P","BENARI, Y","0.2"
"BERNARD, C","BENARI, Y","0.2"
"ESCLAPEZ, M","BENARI, Y","0.2"
"LEVANQUYEN, M","GOZLAN, H","0.2"
"QUILICHINI, P","GOZLAN, H","0.2"
"BERNARD, C","GOZLAN, H","0.2"
"ESCLAPEZ, M","GOZLAN, H","0.2"
"BENARI, Y","GOZLAN, H","0.2"
"LI, C","CHEN, G","1"
"WANG, X","CHEN, G","1"
"LIEBERMAN, E","HAUERT, C","0.5"
"LIEBERMAN, E","NOWAK, M","0.5"
"HAUERT, C","NOWAK, M","0.5"
"MAY, R","NOWAK, M","1"
"LILJEROS, F","ABERG, Y","0.25"
"EDLING, C","ABERG, Y","0.25"
"AMARAL, L","ABERG, Y","0.25"
"STANLEY, H","ABERG, Y","0.25"
"LI, R","ERNEUX, T","1"
"LI, S","WAND, H","0.5"
"LI, S","OUYANG, Q","0.5"
"WAND, H","OUYANG, Q","0.5"
"LIU, Z","LAI, Y","1"
"MOTTER, A","LAI, Y","2.16667"
"DEMOURA, A","LAI, Y","0.333333"
"LIU, Z","HOPPENSTEADT, F","0.5"
"LAI, Y","HOPPENSTEADT, F","0.833333"
"MOTTER, A","HOPPENSTEADT, F","0.333333"
"LIU, Z","YE, N","0.5"
"LAI, Y","YE, N","0.5"
"LI, W","CAI, X","1"
"CHEN, G","LI, X","1"
"MAY, R","LLOYD, A","2"
"LOCKHART, D","WINZELER, E","1"
"LOGOTHETIS, N","PAULS, J","0.25"
"LOGOTHETIS, N","AUGATH, M","0.25"
"PAULS, J","AUGATH, M","0.25"
"LOGOTHETIS, N","TRINATH, T","0.25"
"PAULS, J","TRINATH, T","0.25"
"AUGATH, M","TRINATH, T","0.25"
"LOGOTHETIS, N","OELTERMANN, A","0.25"
"PAULS, J","OELTERMANN, A","0.25"
"AUGATH, M","OELTERMANN, A","0.25"
"TRINATH, T","OELTERMANN, A","0.25"
"LORRAIN, F","WHITE, H","1"
"POTTERAT, J","WHITE, H","0.142857"
"MUTH, S","WHITE, H","0.142857"
"BOORMAN, S","WHITE, H","0.5"
"BREIGER, R","WHITE, H","0.5"
"CHEN, G","LU, J","0.833333"
"LU, J","YU, X","0.833333"
"CHEN, G","YU, X","0.833333"
"LU, J","CHEN, D","0.333333"
"YU, X","CHEN, D","0.333333"
"CHEN, G","CHEN, D","0.333333"
"NEWMAN, M","LUSSEAU, D","1"
"LU, W","CHEN, T","1"
"ALMAAS, E","MACDONALD, P","0.5"
"BARABASI, A","MACDONALD, P","0.5"
"MACGRAW, P","MENZINGER, M","1"
"MAHADEVAN, R","PALSSON, B","1"
"MA, H","ZENG, A","1"
"ALON, U","MANGAN, S","1.33333"
"MILO, R","MANGAN, S","0.333333"
"MANNA, S","SEN, P","1.2"
"MARITAN, A","RIGON, R","0.25"
"RINALDO, A","RIGON, R","0.75"
"MARITAN, A","GIACOMETTI, A","0.25"
"RINALDO, A","GIACOMETTI, A","0.25"
"RIGON, R","GIACOMETTI, A","0.25"
"MARITAN, A","RODRIGUEZITURBE, I","0.25"
"RINALDO, A","RODRIGUEZITURBE, I","1.75"
"RIGON, R","RODRIGUEZITURBE, I","0.75"
"GIACOMETTI, A","RODRIGUEZITURBE, I","0.25"
"VICSEK, T","MARODI, M","0.5"
"MARODI, M","DOVIDIO, F","0.5"
"VICSEK, T","DOVIDIO, F","0.5"
"MUNOZ, M","MARRO, J","0.333333"
"MARRO, J","DICKMAN, R","1"
"KAISER, M","MARTIN, R","0.333333"
"YOUNG, M","MARTIN, R","0.333333"
"MARTIN, R","ANDRAS, P","0.333333"
"KAISER, M","ANDRAS, P","0.333333"
"YOUNG, M","ANDRAS, P","0.333333"
"MASLOV, S","ZALIZNYAK, A","0.5"
"SNEPPEN, K","ZALIZNYAK, A","0.5"
"MASOLLER, C","MARTI, A","1"
"MASSUNAGA, M","BAHIANA, M","1"
"MASUDA, N","AIHARA, K","1"
"MASUDA, N","MIWA, H","0.5"
"MASUDA, N","KONNO, N","0.5"
"MIWA, H","KONNO, N","0.5"
"STROGATZ, S","MATTHEWS, P","0.5"
"MATTHEWS, P","MIROLLO, R","0.5"
"STROGATZ, S","MIROLLO, R","1.5"
"MAZA, D","VALLONE, A","0.333333"
"MANCINI, H","VALLONE, A","0.333333"
"BOCCALETTI, S","VALLONE, A","0.333333"
"MCCANN, K","HASTINGS, A","0.5"
"MCCANN, K","HUXEL, G","0.5"
"HASTINGS, A","HUXEL, G","0.5"
"MENZINGER, M","MCGRAW, P","1"
"ROY, R","MEESTER, R","1"
"AERTSEN, A","MEHRING, C","0.25"
"MEHRING, C","HEHL, U","0.25"
"AERTSEN, A","HEHL, U","0.25"
"MEHRING, C","KUBO, M","0.25"
"HEHL, U","KUBO, M","0.25"
"AERTSEN, A","KUBO, M","0.25"
"MEHRING, C","DIESMANN, M","0.25"
"HEHL, U","DIESMANN, M","0.25"
"KUBO, M","DIESMANN, M","0.25"
"AERTSEN, A","DIESMANN, M","0.25"
"MELIN, G","PERSSON, O","1"
"MENCZER, F","BELEW, R","1"
"MENCZER, F","PANT, G","0.333333"
"MENCZER, F","RUIZ, M","0.333333"
"PANT, G","RUIZ, M","0.333333"
"MENCZER, F","SRINIVASAN, P","0.333333"
"PANT, G","SRINIVASAN, P","0.333333"
"RUIZ, M","SRINIVASAN, P","0.333333"
"MEWES, H","FRISHMAN, D","0.111111"
"MEWES, H","GULDENER, U","0.111111"
"FRISHMAN, D","GULDENER, U","0.111111"
"MEWES, H","MANNHAUPT, G","0.111111"
"FRISHMAN, D","MANNHAUPT, G","0.111111"
"GULDENER, U","MANNHAUPT, G","0.111111"
"MEWES, H","MAYER, K","0.111111"
"FRISHMAN, D","MAYER, K","0.111111"
"GULDENER, U","MAYER, K","0.111111"
"MANNHAUPT, G","MAYER, K","0.111111"
"MEWES, H","MOKREJS, M","0.111111"
"FRISHMAN, D","MOKREJS, M","0.111111"
"GULDENER, U","MOKREJS, M","0.111111"
"MANNHAUPT, G","MOKREJS, M","0.111111"
"MAYER, K","MOKREJS, M","0.111111"
"MEWES, H","MORGENSTERN, B","0.111111"
"FRISHMAN, D","MORGENSTERN, B","0.111111"
"GULDENER, U","MORGENSTERN, B","0.111111"
"MANNHAUPT, G","MORGENSTERN, B","0.111111"
"MAYER, K","MORGENSTERN, B","0.111111"
"MOKREJS, M","MORGENSTERN, B","0.111111"
"MEWES, H","MUNSTERKOTTER, M","0.111111"
"FRISHMAN, D","MUNSTERKOTTER, M","0.111111"
"GULDENER, U","MUNSTERKOTTER, M","0.111111"
"MANNHAUPT, G","MUNSTERKOTTER, M","0.111111"
"MAYER, K","MUNSTERKOTTER, M","0.111111"
"MOKREJS, M","MUNSTERKOTTER, M","0.111111"
"MORGENSTERN, B","MUNSTERKOTTER, M","0.111111"
"MEWES, H","RUDD, S","0.111111"
"FRISHMAN, D","RUDD, S","0.111111"
"GULDENER, U","RUDD, S","0.111111"
"MANNHAUPT, G","RUDD, S","0.111111"
"MAYER, K","RUDD, S","0.111111"
"MOKREJS, M","RUDD, S","0.111111"
"MORGENSTERN, B","RUDD, S","0.111111"
"MUNSTERKOTTER, M","RUDD, S","0.111111"
"MEWES, H","WEIL, B","0.111111"
"FRISHMAN, D","WEIL, B","0.111111"
"GULDENER, U","WEIL, B","0.111111"
"MANNHAUPT, G","WEIL, B","0.111111"
"MAYER, K","WEIL, B","0.111111"
"MOKREJS, M","WEIL, B","0.111111"
"MORGENSTERN, B","WEIL, B","0.111111"
"MUNSTERKOTTER, M","WEIL, B","0.111111"
"RUDD, S","WEIL, B","0.111111"
"MILO, R","LEVITT, R","0.142857"
"ITZKOVITZ, S","LEVITT, R","0.142857"
"KASHTAN, N","LEVITT, R","0.142857"
"ALON, U","LEVITT, R","0.142857"
"MILO, R","SHENORR, S","0.67619"
"ITZKOVITZ, S","SHENORR, S","0.342857"
"KASHTAN, N","SHENORR, S","0.342857"
"LEVITT, R","SHENORR, S","0.142857"
"ALON, U","SHENORR, S","0.67619"
"CHKLOVSKII, D","SHENORR, S","0.2"
"MANGAN, S","SHENORR, S","0.333333"
"MILO, R","AYZENSHTAT, I","0.142857"
"ITZKOVITZ, S","AYZENSHTAT, I","0.142857"
"KASHTAN, N","AYZENSHTAT, I","0.142857"
"LEVITT, R","AYZENSHTAT, I","0.142857"
"SHENORR, S","AYZENSHTAT, I","0.142857"
"ALON, U","AYZENSHTAT, I","0.142857"
"MILO, R","SHEFFER, M","0.142857"
"ITZKOVITZ, S","SHEFFER, M","0.142857"
"KASHTAN, N","SHEFFER, M","0.142857"
"LEVITT, R","SHEFFER, M","0.142857"
"SHENORR, S","SHEFFER, M","0.142857"
"AYZENSHTAT, I","SHEFFER, M","0.142857"
"ALON, U","SHEFFER, M","0.142857"
"MINAI, A","LEVY, W","1"
"MOLLOY, M","REED, B","1"
"SOLE, R","MONTOYA, J","2"
"AMARAL, L","MOREIRA, A","0.5"
"MOREIRA, A","ANDRADE, J","0.5"
"AMARAL, L","ANDRADE, J","0.5"
"ABRAMSON, G","MORELLI, L","0.5"
"KUPERMAN, M","MORELLI, L","0.5"
"MORENO, Y","GOMEZ, J","0.5"
"MORENO, Y","PACHECO, A","2.5"
"GOMEZ, J","PACHECO, A","0.5"
"MORENO, Y","NEKOVEE, M","1"
"PACHECO, A","NEKOVEE, M","0.5"
"VESPIGNANI, A","NEKOVEE, M","0.5"
"MORENO, Y","VAZQUEZPRADA, M","0.5"
"PACHECO, A","VAZQUEZPRADA, M","0.5"
"MOTTER, A","DASGUPTA, P","0.333333"
"DEMOURA, A","DASGUPTA, P","0.333333"
"LAI, Y","DASGUPTA, P","0.333333"
"MOTTER, A","NISHIKAWA, T","0.833333"
"LAI, Y","NISHIKAWA, T","0.833333"
"HOPPENSTEADT, F","NISHIKAWA, T","0.333333"
"MROWKA, R","PATZAK, A","0.333333"
"MROWKA, R","HERZEL, H","0.333333"
"PATZAK, A","HERZEL, H","0.333333"
"MROWKA, R","HOLSTE, D","0.333333"
"PATZAK, A","HOLSTE, D","0.333333"
"HERZEL, H","HOLSTE, D","0.333333"
"MULLER, J","SCHONFISCH, B","0.5"
"MULLER, J","KIRKILIONIS, M","0.5"
"SCHONFISCH, B","KIRKILIONIS, M","0.5"
"NAGUMO, J","ARIMOTO, S","0.5"
"NAGUMO, J","YOSHIZAWA, S","0.5"
"ARIMOTO, S","YOSHIZAWA, S","0.5"
"NEIMAN, A","PEI, X","0.125"
"NEIMAN, A","RUSSELL, D","0.125"
"PEI, X","RUSSELL, D","0.125"
"NEIMAN, A","WOJTENEK, W","0.125"
"PEI, X","WOJTENEK, W","0.125"
"RUSSELL, D","WOJTENEK, W","0.125"
"NEIMAN, A","WILKENS, L","0.125"
"PEI, X","WILKENS, L","0.125"
"RUSSELL, D","WILKENS, L","0.125"
"WOJTENEK, W","WILKENS, L","0.125"
"NEIMAN, A","MOSS, F","0.125"
"PEI, X","MOSS, F","0.125"
"RUSSELL, D","MOSS, F","0.125"
"WOJTENEK, W","MOSS, F","0.125"
"WILKENS, L","MOSS, F","0.125"
"NEIMAN, A","BRAUN, H","0.125"
"PEI, X","BRAUN, H","0.125"
"RUSSELL, D","BRAUN, H","0.125"
"WOJTENEK, W","BRAUN, H","0.125"
"WILKENS, L","BRAUN, H","0.125"
"MOSS, F","BRAUN, H","0.125"
"NEIMAN, A","HUBER, M","0.125"
"PEI, X","HUBER, M","0.125"
"RUSSELL, D","HUBER, M","0.125"
"WOJTENEK, W","HUBER, M","0.125"
"WILKENS, L","HUBER, M","0.125"
"MOSS, F","HUBER, M","0.125"
"BRAUN, H","HUBER, M","0.125"
"NEIMAN, A","VOIGT, K","0.125"
